,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2816,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
2817,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
2818,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
2819,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
2820,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
2821,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
2822,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
2823,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
2824,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
2825,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
2826,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
2827,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
2828,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
2829,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
2830,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
2831,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
2832,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
2833,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
2834,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
2835,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
2836,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
2837,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
2838,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
2839,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
2840,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
2841,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
2842,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
2843,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
2844,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
2845,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
2846,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
2847,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
2848,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
2849,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
2850,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
2851,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
2852,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
2853,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
2854,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
2855,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
2856,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
2857,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
2858,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
2859,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
2860,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
2861,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
2862,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
2863,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
2864,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
2865,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
2866,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
2867,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
2868,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
2869,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
2870,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
2871,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
2872,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
2873,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
2874,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
2875,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
2876,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
2877,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
2878,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
2879,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
2880,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
2881,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
2882,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
2883,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
2884,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
2885,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
2886,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
2887,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
2888,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
2889,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
2890,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
2891,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
2892,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
2893,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
2894,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
2895,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
2896,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
2897,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
2898,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
2899,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
2900,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
2901,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
2902,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
2903,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
2904,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
2905,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
2906,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
2907,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
2908,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
2909,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
2910,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
2911,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
2912,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
2913,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
2914,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
2915,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
2916,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
2917,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
2918,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
2919,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
2920,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
2921,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
2922,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
2923,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
2924,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
2925,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
2926,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
2927,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
2928,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
2929,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
2930,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
2931,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
2932,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
2933,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
2934,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
2935,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
2936,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
2937,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
2938,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
2939,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
2940,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
2941,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
2942,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
2943,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
2944,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
2945,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
2946,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
2947,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
2948,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
2949,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
2950,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
2951,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
2952,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
2953,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
2954,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
2955,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
2956,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
2957,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
2958,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
2959,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
2960,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
2961,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
2962,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
2963,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
2964,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
2965,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
2966,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
2967,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
2968,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
2969,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
2970,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
2971,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
2972,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
2973,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
2974,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
2975,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
2976,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
2977,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
2978,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
2979,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
2980,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
2981,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
2982,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
2983,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
2984,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
2985,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
2986,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
2987,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
2988,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
2989,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
2990,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
2991,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
2992,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
2993,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
2994,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
2995,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
2996,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
2997,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
2998,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
2999,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
3000,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
3001,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
3002,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
3003,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
3004,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
3005,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
3006,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
3007,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
3008,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
3009,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
3010,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
3011,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
3012,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
3013,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
3014,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
3015,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
3016,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
3017,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
3018,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
3019,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
3020,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
